Variation Label,Parent Product,Variation SKU,SKU Status,Linked Attributes,Regular Price,Tiered Pricing,Stock,Is Active?,Published
FWB-MOD008-0028,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0028,,"""Width — 6"""""",""Height — 6"""""",""Length — 16' (192"""")"",Sides — 4-sided",$1150.00,,,checked,
FWB-MOD008-0029,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0029,,"""Width — 6"""""",""Height — 6"""""",""Length — 20' (240"""")"",Sides — 3-sided",$1079.00,,,checked,
FWB-MOD008-0030,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0030,,"""Width — 6"""""",""Height — 6"""""",""Length — 20' (240"""")"",Sides — 4-sided",$1438.00,,,checked,
FWB-MOD008-0031,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0031,,"""Width — 6"""""",""Height — 8"""""",""Length — 8' (96"""")"",Sides — 3-sided",$528.00,,,checked,
FWB-MOD008-0032,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0032,,"""Width — 6"""""",""Height — 8"""""",""Length — 8' (96"""")"",Sides — 4-sided",$672.00,,,checked,
FWB-MOD008-0033,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0033,,"""Width — 6"""""",""Height — 8"""""",""Length — 10' (120"""")"",Sides — 3-sided",$659.00,,,checked,
FWB-MOD008-0034,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0034,,"""Width — 6"""""",""Height — 8"""""",""Length — 10' (120"""")"",Sides — 4-sided",$839.00,,,checked,
FWB-MOD008-0035,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0035,,"""Width — 6"""""",""Height — 8"""""",""Length — 12' (144"""")"",Sides — 3-sided",$792.00,,,checked,
FWB-MOD008-0036,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0036,,"""Width — 6"""""",""Height — 8"""""",""Length — 12' (144"""")"",Sides — 4-sided",$1007.00,,,checked,
FWB-MOD008-0037,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0037,,"""Width — 6"""""",""Height — 8"""""",""Length — 16' (192"""")"",Sides — 3-sided",$1054.00,,,checked,
FWB-MOD008-0038,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0038,,"""Width — 6"""""",""Height — 8"""""",""Length — 16' (192"""")"",Sides — 4-sided",$1342.00,,,checked,
FWB-MOD008-0039,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0039,,"""Width — 6"""""",""Height — 8"""""",""Length — 20' (240"""")"",Sides — 3-sided",$1318.00,,,checked,
FWB-MOD008-0040,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0040,,"""Width — 6"""""",""Height — 8"""""",""Length — 20' (240"""")"",Sides — 4-sided",$1677.00,,,checked,
FWB-MOD008-0041,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0041,,"""Width — 8"""""",""Height — 8"""""",""Length — 8' (96"""")"",Sides — 3-sided",$575.00,,,checked,
FWB-MOD008-0042,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0042,,"""Width — 8"""""",""Height — 8"""""",""Length — 8' (96"""")"",Sides — 4-sided",$767.00,,,checked,
FWB-MOD008-0043,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0043,,"""Width — 8"""""",""Height — 8"""""",""Length — 10' (120"""")"",Sides — 3-sided",$719.00,,,checked,
FWB-MOD008-0044,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0044,,"""Width — 8"""""",""Height — 8"""""",""Length — 10' (120"""")"",Sides — 4-sided",$959.00,,,checked,
FWB-MOD008-0045,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0045,,"""Width — 8"""""",""Height — 8"""""",""Length — 12' (144"""")"",Sides — 3-sided",$863.00,,,checked,
FWB-MOD008-0046,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0046,,"""Width — 8"""""",""Height — 8"""""",""Length — 12' (144"""")"",Sides — 4-sided",$1150.00,,,checked,
FWB-MOD008-0047,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0047,,"""Width — 8"""""",""Height — 8"""""",""Length — 16' (192"""")"",Sides — 3-sided",$1150.00,,,checked,
FWB-MOD008-0048,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0048,,"""Width — 8"""""",""Height — 8"""""",""Length — 16' (192"""")"",Sides — 4-sided",$1533.00,,,checked,
FWB-MOD008-0049,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0049,,"""Width — 8"""""",""Height — 8"""""",""Length — 20' (240"""")"",Sides — 3-sided",$1438.00,,,checked,
FWB-MOD008-0050,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0050,,"""Width — 8"""""",""Height — 8"""""",""Length — 20' (240"""")"",Sides — 4-sided",$1917.00,,,checked,
FWB-MOD008-0051,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0051,,"""Width — 8"""""",""Height — 10"""""",""Length — 8' (96"""")"",Sides — 3-sided",$672.00,,,checked,
FWB-MOD008-0052,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0052,,"""Width — 8"""""",""Height — 10"""""",""Length — 8' (96"""")"",Sides — 4-sided",$863.00,,,checked,
FWB-MOD008-0053,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0053,,"""Width — 8"""""",""Height — 10"""""",""Length — 10' (120"""")"",Sides — 3-sided",$839.00,,,checked,
FWB-MOD008-0054,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0054,,"""Width — 8"""""",""Height — 10"""""",""Length — 10' (120"""")"",Sides — 4-sided",$1079.00,,,checked,
FWB-MOD008-0055,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0055,,"""Width — 8"""""",""Height — 10"""""",""Length — 12' (144"""")"",Sides — 3-sided",$1007.00,,,checked,
FWB-MOD008-0056,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0056,,"""Width — 8"""""",""Height — 10"""""",""Length — 12' (144"""")"",Sides — 4-sided",$1294.00,,,checked,
FWB-MOD008-0057,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0057,,"""Width — 8"""""",""Height — 10"""""",""Length — 16' (192"""")"",Sides — 3-sided",$1342.00,,,checked,
FWB-MOD008-0058,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0058,,"""Width — 8"""""",""Height — 10"""""",""Length — 16' (192"""")"",Sides — 4-sided",$1725.00,,,checked,
FWB-MOD008-0059,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0059,,"""Width — 8"""""",""Height — 10"""""",""Length — 20' (240"""")"",Sides — 3-sided",$1677.00,,,checked,
FWB-MOD008-0060,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0060,,"""Width — 8"""""",""Height — 10"""""",""Length — 20' (240"""")"",Sides — 4-sided",$2157.00,,,checked,
FWB-MOD008-0061,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0061,,"""Width — 10"""""",""Height — 10"""""",""Length — 8' (96"""")"",Sides — 3-sided",$719.00,,,checked,
FWB-MOD008-0062,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0062,,"""Width — 10"""""",""Height — 10"""""",""Length — 8' (96"""")"",Sides — 4-sided",$959.00,,,checked,
FWB-MOD008-0063,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0063,,"""Width — 10"""""",""Height — 10"""""",""Length — 10' (120"""")"",Sides — 3-sided",$899.00,,,checked,
FWB-MOD008-0064,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0064,,"""Width — 10"""""",""Height — 10"""""",""Length — 10' (120"""")"",Sides — 4-sided",$1198.00,,,checked,
FWB-MOD008-0065,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0065,,"""Width — 10"""""",""Height — 10"""""",""Length — 12' (144"""")"",Sides — 3-sided",$1079.00,,,checked,
FWB-MOD008-0066,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0066,,"""Width — 10"""""",""Height — 10"""""",""Length — 12' (144"""")"",Sides — 4-sided",$1438.00,,,checked,
FWB-MOD008-0067,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0067,,"""Width — 10"""""",""Height — 10"""""",""Length — 16' (192"""")"",Sides — 3-sided",$1438.00,,,checked,
FWB-MOD008-0068,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0068,,"""Width — 10"""""",""Height — 10"""""",""Length — 16' (192"""")"",Sides — 4-sided",$1917.00,,,checked,
FWB-MOD008-0069,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0069,,"""Width — 10"""""",""Height — 10"""""",""Length — 20' (240"""")"",Sides — 3-sided",$1797.00,,,checked,
FWB-MOD008-0070,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0070,,"""Width — 10"""""",""Height — 10"""""",""Length — 20' (240"""")"",Sides — 4-sided",$2395.00,,,checked,
FWB-MOD008-0071,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0071,,"""Width — 12"""""",""Height — 12"""""",""Length — 8' (96"""")"",Sides — 3-sided",$863.00,,,checked,
FWB-MOD008-0072,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0072,,"""Width — 12"""""",""Height — 12"""""",""Length — 8' (96"""")"",Sides — 4-sided",$1150.00,,,checked,
FWB-MOD008-0073,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0073,,"""Width — 12"""""",""Height — 12"""""",""Length — 10' (120"""")"",Sides — 3-sided",$1079.00,,,checked,
FWB-MOD008-0074,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0074,,"""Width — 12"""""",""Height — 12"""""",""Length — 10' (120"""")"",Sides — 4-sided",$1438.00,,,checked,
FWB-MOD008-0075,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0075,,"""Width — 12"""""",""Height — 12"""""",""Length — 12' (144"""")"",Sides — 3-sided",$1294.00,,,checked,
FWB-MOD008-0076,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0076,,"""Width — 12"""""",""Height — 12"""""",""Length — 12' (144"""")"",Sides — 4-sided",$1725.00,,,checked,
FWB-MOD008-0077,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0077,,"""Width — 12"""""",""Height — 12"""""",""Length — 16' (192"""")"",Sides — 3-sided",$1725.00,,,checked,
FWB-MOD008-0078,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0078,,"""Width — 12"""""",""Height — 12"""""",""Length — 16' (192"""")"",Sides — 4-sided",$2299.00,,,checked,
FWB-MOD008-0079,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0079,,"""Width — 12"""""",""Height — 12"""""",""Length — 20' (240"""")"",Sides — 3-sided",$2157.00,,,checked,
FWB-MOD008-0080,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0080,,"""Width — 12"""""",""Height — 12"""""",""Length — 20' (240"""")"",Sides — 4-sided",$2874.00,,,checked,
FWB-MOD008-0081,Faux Wood Beam MOD008 — FWB-MOD008,FWB-MOD008-0081,,"Width — Any Custom Size,Height — Any Custom Size,Length — Any Custom Size,Sides — Any Custom Size",,,,checked,
MS-MOD045-0001,Monument Sign MS 045 — MS-MOD045,MS-MOD045-0001,OK,"""Height — 84"""""",""Length — 96"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD045-0002,Monument Sign MS 045 — MS-MOD045,MS-MOD045-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD046-0001,Monument Sign MS 046 — MS-MOD046,MS-MOD046-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 24""""""",$4750.00,,10,checked,checked
MS-MOD046-0002,Monument Sign MS 046 — MS-MOD046,MS-MOD046-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4750.00,,10,checked,checked
MS-MOD047-0001,Monument Sign MS 047 — MS-MOD047,MS-MOD047-0001,OK,"""Height — 84"""""",""Length — 72"""""",""Depth — 18""""""",$3500.00,,10,checked,checked
MS-MOD047-0002,Monument Sign MS 047 — MS-MOD047,MS-MOD047-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$3500.00,,10,checked,checked
MS-MOD048-0001,Monument Sign MS 048 — MS-MOD048,MS-MOD048-0001,OK,"""Height — 84"""""",""Length — 144"""""",""Depth — 24""""""",$5750.00,,10,checked,checked
MS-MOD048-0002,Monument Sign MS 048 — MS-MOD048,MS-MOD048-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$5750.00,,10,checked,checked
MS-MOD049-0001,Monument Sign MS 049 — MS-MOD049,MS-MOD049-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD049-0002,Monument Sign MS 049 — MS-MOD049,MS-MOD049-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD050-0001,Monument Sign MS 050 — MS-MOD050,MS-MOD050-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD050-0002,Monument Sign MS 050 — MS-MOD050,MS-MOD050-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD051-0001,Monument Sign MS 051 — MS-MOD051,MS-MOD051-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD051-0002,Monument Sign MS 051 — MS-MOD051,MS-MOD051-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD052-0001,Monument Sign MS 052 — MS-MOD052,MS-MOD052-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD052-0002,Monument Sign MS 052 — MS-MOD052,MS-MOD052-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD053-0001,Monument Sign MS 053 — MS-MOD053,MS-MOD053-0001,OK,"""Height — 72"""""",""Length — 144"""""",""Depth — 24""""""",$4750.00,,10,checked,checked
MS-MOD053-0002,Monument Sign MS 053 — MS-MOD053,MS-MOD053-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4750.00,,10,checked,checked
MS-MOD054-0001,Monument Sign MS 054 — MS-MOD054,MS-MOD054-0001,OK,"""Height — 84"""""",""Length — 144"""""",""Depth — 24""""""",$4750.00,,10,checked,checked
MS-MOD054-0002,Monument Sign MS 054 — MS-MOD054,MS-MOD054-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4750.00,,10,checked,checked
MS-MOD055-0001,Monument Sign MS 055 — MS-MOD055,MS-MOD055-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD055-0002,Monument Sign MS 055 — MS-MOD055,MS-MOD055-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD056-0001,Monument Sign MS 056 — MS-MOD056,MS-MOD056-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD056-0002,Monument Sign MS 056 — MS-MOD056,MS-MOD056-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD057-0001,Monument Sign MS 057 — MS-MOD057,MS-MOD057-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD057-0002,Monument Sign MS 057 — MS-MOD057,MS-MOD057-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD058-0001,Monument Sign MS 058 — MS-MOD058,MS-MOD058-0001,OK,"""Height — 84"""""",""Length — 96"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD058-0002,Monument Sign MS 058 — MS-MOD058,MS-MOD058-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD059-0001,Monument Sign MS 059 — MS-MOD059,MS-MOD059-0001,OK,"""Height — 84"""""",""Length — 144"""""",""Depth — 24""""""",$5750.00,,10,checked,checked
MS-MOD059-0002,Monument Sign MS 059 — MS-MOD059,MS-MOD059-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$5750.00,,10,checked,checked
MS-MOD060-0001,Monument Sign MS 060 — MS-MOD060,MS-MOD060-0001,OK,"""Height — 84"""""",""Length — 144"""""",""Depth — 24""""""",$5750.00,,10,checked,checked
MS-MOD060-0002,Monument Sign MS 060 — MS-MOD060,MS-MOD060-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$5750.00,,10,checked,checked
MS-MOD061-0001,Monument Sign MS 061 — MS-MOD061,MS-MOD061-0001,OK,"""Height — 84"""""",""Length — 96"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD061-0002,Monument Sign MS 061 — MS-MOD061,MS-MOD061-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD062-0001,Monument Sign MS 062 — MS-MOD062,MS-MOD062-0001,OK,"""Height — 72"""""",""Length — 96"""""",""Depth — 20""""""",$4350.00,,10,checked,checked
MS-MOD062-0002,Monument Sign MS 062 — MS-MOD062,MS-MOD062-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4350.00,,10,checked,checked
MS-MOD063-0001,Monument Sign MS 063 — MS-MOD063,MS-MOD063-0001,OK,"""Height — 84"""""",""Length — 72"""""",""Depth — 18""""""",$3950.00,,10,checked,checked
MS-MOD063-0002,Monument Sign MS 063 — MS-MOD063,MS-MOD063-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$3950.00,,10,checked,checked
MS-MOD064-0001,Monument Sign MS 064 — MS-MOD064,MS-MOD064-0001,OK,"""Height — 84"""""",""Length — 96"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD064-0002,Monument Sign MS 064 — MS-MOD064,MS-MOD064-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD065-0001,Monument Sign MS 065 — MS-MOD065,MS-MOD065-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 20""""""",$4250.00,,10,checked,checked
MS-MOD065-0002,Monument Sign MS 065 — MS-MOD065,MS-MOD065-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4250.00,,10,checked,checked
MS-MOD066-0001,Monument Sign MS 066 — MS-MOD066,MS-MOD066-0001,OK,"""Height — 96"""""",""Length — 72"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD066-0002,Monument Sign MS 066 — MS-MOD066,MS-MOD066-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD067-0001,Monument Sign MS 067 — MS-MOD067,MS-MOD067-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 24""""""",$4750.00,,10,checked,checked
MS-MOD067-0002,Monument Sign MS 067 — MS-MOD067,MS-MOD067-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4750.00,,10,checked,checked
MS-MOD068-0001,Monument Sign MS 068 — MS-MOD068,MS-MOD068-0001,OK,"""Height — 84"""""",""Length — 72"""""",""Depth — 20""""""",$4250.00,,10,checked,checked
MS-MOD068-0002,Monument Sign MS 068 — MS-MOD068,MS-MOD068-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4250.00,,10,checked,checked
MS-MOD069-0001,Monument Sign MS 069 — MS-MOD069,MS-MOD069-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD069-0002,Monument Sign MS 069 — MS-MOD069,MS-MOD069-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD070-0001,Monument Sign MS 070 — MS-MOD070,MS-MOD070-0001,OK,"""Height — 84"""""",""Length — 72"""""",""Depth — 20""""""",$4250.00,,10,checked,checked
MS-MOD070-0002,Monument Sign MS 070 — MS-MOD070,MS-MOD070-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4250.00,,10,checked,checked
MS-MOD071-0001,Monument Sign MS 071 — MS-MOD071,MS-MOD071-0001,OK,"""Height — 96"""""",""Length — 120"""""",""Depth — 20""""""",$5250.00,,10,checked,checked
MS-MOD071-0002,Monument Sign MS 071 — MS-MOD071,MS-MOD071-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$5250.00,,10,checked,checked
MS-MOD072-0001,Monument Sign MS 072 — MS-MOD072,MS-MOD072-0001,OK,"""Height — 84"""""",""Length — 96"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD072-0002,Monument Sign MS 072 — MS-MOD072,MS-MOD072-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD073-0001,Monument Sign MS 073 — MS-MOD073,MS-MOD073-0001,OK,"""Height — 96"""""",""Length — 72"""""",""Depth — 20""""""",$4500.00,,10,checked,checked
MS-MOD073-0002,Monument Sign MS 073 — MS-MOD073,MS-MOD073-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$4500.00,,10,checked,checked
MS-MOD074-0001,Monument Sign MS 074 — MS-MOD074,MS-MOD074-0001,OK,"""Height — 84"""""",""Length — 72"""""",""Depth — 20""""""",$3750.00,,10,checked,checked
MS-MOD074-0002,Monument Sign MS 074 — MS-MOD074,MS-MOD074-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$3750.00,,10,checked,checked
MS-MOD075-0001,Monument Sign MS 075 — MS-MOD075,MS-MOD075-0001,OK,"""Height — 72"""""",""Length — 120"""""",""Depth — 20""""""",$3950.00,,10,checked,checked
MS-MOD075-0002,Monument Sign MS 075 — MS-MOD075,MS-MOD075-0002,OK,"Height — Any Custom Size,Length — Any Custom Size,Depth — Any Custom Size",$3950.00,,10,checked,checked
COLSET-MOD001-0001,Round Plain Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD001,COLSET-MOD001-0001,,"""Diameter — 8"""""",""Height — 96""""""",$340.00,"{""1-6"":179,""7-19"":173,""20+"":165}",,checked,checked
COLSET-MOD001-0002,Round Plain Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD001,COLSET-MOD001-0002,,"""Diameter — 8"""""",""Height — 108""""""",$385.00,"{""1-6"":203,""7-19"":194,""20+"":186}",,checked,checked
COLSET-MOD001-0003,Round Plain Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD001,COLSET-MOD001-0003,,"""Diameter — 10"""""",""Height — 96""""""",$449.00,"{""1-6"":236,""7-19"":228,""20+"":218}",,checked,checked
COLSET-MOD001-0004,Round Plain Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD001,COLSET-MOD001-0004,,"""Diameter — 10"""""",""Height — 108""""""",$475.00,"{""1-6"":249,""7-19"":240,""20+"":230}",,checked,checked
